status,character,skillType,rowType,officialLabel,baseLabel,baseLv10,officialLv10,multiplierCount,compositeOfficialLabel
same,忌炎,常态攻击,damage,空中攻击伤害,空中攻击伤害,123.26%,123.26%,20,
same,忌炎,常态攻击,damage,长空不坠伤害,长空不坠伤害,79.52%,79.52%,20,
same,忌炎,常态攻击,damage,空中攻击追击伤害,空中攻击追击伤害,155.66%,155.66%,20,
rounding_equivalent,忌炎,常态攻击,damage,闪避反击伤害,闪避反击伤害,125.84%*2,125.85%*2,20,
unmapped_official,忌炎,共鸣技能,damage,技能伤害,,,106.36%*4,,
same,忌炎,共鸣回路,damage,苍躣八荒·后动伤害,苍躣八荒·后动伤害,142.91%*2+428.73%,142.91%*2+428.73%,20,
same,忌炎,共鸣解放,damage,破阵之枪第一段伤害,破阵之枪第一段伤害,65.52%*8,65.52%*8,20,
same,忌炎,共鸣解放,damage,破阵之枪第二段伤害,破阵之枪第二段伤害,61.55%*8,61.55%*8,20,
same,忌炎,共鸣解放,damage,破阵之枪第三段伤害,破阵之枪第三段伤害,66.76%*8,66.76%*8,20,
unmapped_official,忌炎,变奏技能,damage,技能伤害,,,198.81%,,
same,漂泊者·气动,常态攻击,damage,第一段伤害,第一段伤害,35.31%,35.31%,20,
same,漂泊者·气动,常态攻击,damage,第二段伤害,第二段伤害,43.05%*2,43.05%*2,20,
composite_equivalent,漂泊者·气动,常态攻击,damage,第三段伤害,第三段伤害,55.05%+1.99%*25,55.05%,20,飞刃伤害
same,漂泊者·气动,常态攻击,damage,第四段伤害,第四段伤害,76.72%,76.72%,20,
unmapped_official,漂泊者·气动,常态攻击,damage,飞刃伤害,,,1.99%*25,,
same,漂泊者·气动,常态攻击,damage,重击伤害,重击伤害,17.91%*3,17.91%*3,20,
same,漂泊者·气动,常态攻击,damage,绞息伤害,绞息伤害,36.37%+44.46%,36.37% + 44.46%,20,
same,漂泊者·气动,常态攻击,damage,空中攻击伤害,空中攻击伤害,140.76%,140.76%,20,
composite_equivalent,漂泊者·气动,常态攻击,damage,闪避反击伤害,闪避反击伤害,125.43%+1.99%*25,125.43%,20,飞刃伤害
same,漂泊者·气动,共鸣技能,damage,苍息破象伤害,苍息破象伤害,66.44%+99.66%,66.44% + 99.66%,20,
same,漂泊者·气动,共鸣技能,damage,碧霄断行伤害,碧霄断行伤害,23.37%*3+105.15%,23.37%*3 + 105.15%,20,
same,漂泊者·气动,共鸣回路,damage,抃风儛润第一段伤害,抃风儛润第一段伤害,128.80%,128.80%,20,
same,漂泊者·气动,共鸣回路,damage,抃风儛润第二段伤害,抃风儛润第二段伤害,141.47%,141.47%,20,
same,漂泊者·气动,共鸣回路,damage,缥缈无相第一段伤害,缥缈无相第一段伤害,34.30%*5,34.30%*5,20,
same,漂泊者·气动,共鸣回路,damage,缥缈无相第二段伤害,缥缈无相第二段伤害,723.03%,723.03%,20,
same,漂泊者·气动,共鸣回路,healing,抃风儛润治疗量,抃风儛润治疗量,627+23.10%,627 + 23.10%,20,
unmapped_official,漂泊者·气动,共鸣解放,damage,技能伤害,,,536.79%,,
same,漂泊者·气动,共鸣解放,healing,治疗量,治疗量,2090+77.00%,2090 + 77.00%,20,
unmapped_official,漂泊者·气动,变奏技能,damage,技能伤害,,,79.53% + 119.29%,,
same,鉴心,常态攻击,damage,第一段伤害,第一段伤害,69.46%,69.46%,19,
same,鉴心,常态攻击,damage,第二段伤害,第二段伤害,26.64%*2+79.90%,26.64%*2+79.90%,20,
same,鉴心,常态攻击,damage,第三段伤害,第三段伤害,41.75%*4,41.75%*4,20,
same,鉴心,常态攻击,damage,第四段伤害,第四段伤害,113.40%,113.40%,20,
same,鉴心,常态攻击,damage,重击伤害,重击伤害,126.07%,126.07%,20,
same,鉴心,常态攻击,damage,空中攻击伤害,空中攻击伤害,123.27%,123.27%,19,
unmapped_official,鉴心,常态攻击,damage,极限闪避反击伤害,,,40.83%*2+163.29%,,
same,鉴心,共鸣技能,damage,行气反击伤害,行气反击伤害,334.60%,334.60%,19,
same,鉴心,共鸣技能,damage,降气反击伤害,降气反击伤害,258.73%,258.73%,20,
same,鉴心,共鸣回路,damage,冲拳伤害,冲拳伤害,248.52%,248.52%,19,
same,鉴心,共鸣回路,damage,运气持续伤害,运气持续伤害,24.86%,24.86%,19,
same,鉴心,共鸣回路,damage,小周天震气伤害,小周天震气伤害,139.17%,139.17%,19,
same,鉴心,共鸣回路,damage,大周天·内震气伤害,大周天·内震气伤害,377.74%,377.74%,19,
same,鉴心,共鸣回路,damage,大周天·外震气伤害,大周天·外震气伤害,516.91%,516.91%,19,
same,鉴心,共鸣回路,damage,推手伤害,推手伤害,218.70%,218.70%,19,
same,鉴心,共鸣解放,damage,共鸣解放持续伤害,共鸣解放持续伤害,29.83%,29.83%,19,
same,鉴心,共鸣解放,damage,共鸣解放炸裂伤害,共鸣解放炸裂伤害,636.20%,636.20%,19,
unmapped_official,鉴心,变奏技能,damage,技能伤害,,,33.80%*3+67.60%,,
same,卡卡罗,常态攻击,damage,第一段伤害,第一段伤害,45.73%*2,45.73%*2,20,
same,卡卡罗,常态攻击,damage,第二段伤害,第二段伤害,99.41%,99.41%,20,
same,卡卡罗,常态攻击,damage,第三段伤害,第三段伤害,85.18%+42.59%*3,85.18%+42.59%*3,20,
same,卡卡罗,常态攻击,damage,第四段伤害,第四段伤害,79.51%*2+106.01%,79.51%*2+106.01%,20,
same,卡卡罗,常态攻击,damage,重击伤害,重击伤害,41.36%*5,41.36%*5,20,
same,卡卡罗,常态攻击,damage,空中攻击伤害,空中攻击伤害,123.27%,123.27%,20,
same,卡卡罗,常态攻击,damage,闪避反击伤害,闪避反击伤害,66.48%*3+85.47%,66.48%*3+85.47%,20,
same,卡卡罗,共鸣技能,damage,灭杀指令第一段伤害,灭杀指令第一段伤害,51.57%*2+68.76%,51.57%*2+68.76%,20,
same,卡卡罗,共鸣技能,damage,灭杀指令第二段伤害,灭杀指令第二段伤害,77.36%*2+103.14%,77.36%*2+103.14%,20,
same,卡卡罗,共鸣技能,damage,灭杀指令第三段伤害,灭杀指令第三段伤害,214.87%*2,214.87%*2,20,
same,卡卡罗,共鸣回路,damage,「仁慈」伤害,「仁慈」伤害,39.11%*8+78.22%,39.11%*8+78.22%,20,
same,卡卡罗,共鸣回路,damage,「死告」伤害,「死告」伤害,97.77%*8+195.53%,97.77%*8+195.53%,20,
unmapped_official,卡卡罗,共鸣解放,damage,技能伤害,,,596.43%,,
same,卡卡罗,共鸣解放,damage,「必要的手段」伤害,「必要的手段」伤害,198.81%*2,198.81%*2,20,
same,卡卡罗,共鸣解放,damage,重击伤害,重击伤害,62.03%*5,62.03%*5,20,
same,卡卡罗,共鸣解放,damage,闪避反击伤害,闪避反击伤害,56.99%*6,56.99%*6,20,
unmapped_official,卡卡罗,变奏技能,damage,技能伤害,,,39.77%*2+59.65%*2,,
same,安可,常态攻击,damage,第一段伤害,第一段伤害,55.66%,55.66%,20,
same,安可,常态攻击,damage,第二段伤害,第二段伤害,66.20%,66.20%,20,
same,安可,常态攻击,damage,第三段伤害,第三段伤害,66.30%*2,66.30%*2,20,
same,安可,常态攻击,damage,第四段伤害,第四段伤害,38.27%*4,38.27%*4,20,
same,安可,常态攻击,damage,咩咩伤害,咩咩伤害,238.57%,238.57%,20,
same,安可,常态攻击,damage,重击伤害,重击伤害,187.08%,187.08%,20,
same,安可,常态攻击,damage,闪避反击伤害,闪避反击伤害,125.94%*2,125.94%*2,20,
same,安可,共鸣技能,damage,热力羊咩伤害,热力羊咩伤害,76.61%*8,76.61%*8,20,
same,安可,共鸣技能,damage,热情欢迎式伤害,热情欢迎式伤害,339.16%,339.16%,20,
same,安可,共鸣回路,damage,白咩·失控之炎伤害,白咩·失控之炎伤害,334.00%,334.00%,20,
same,安可,共鸣回路,damage,黑咩·暴走之炎伤害,黑咩·暴走之炎伤害,46.42%*6+495.21%,46.42%*6+495.21%,20,
same,安可,共鸣解放,damage,黑咩·胡闹第一段伤害,黑咩·胡闹第一段伤害,90.18%*2,90.18%*2,20,
same,安可,共鸣解放,damage,黑咩·胡闹第二段伤害,黑咩·胡闹第二段伤害,56.40%*3,56.40%*3,20,
same,安可,共鸣解放,damage,黑咩·胡闹第三段伤害,黑咩·胡闹第三段伤害,65.99%*4,65.99%*4,20,
same,安可,共鸣解放,damage,黑咩·胡闹第四段伤害,黑咩·胡闹第四段伤害,194.01%*3,194.01%*3,20,
same,安可,共鸣解放,damage,黑咩·重击伤害,黑咩·重击伤害,217.58%,217.58%,20,
same,安可,共鸣解放,damage,黑咩·狂热伤害,黑咩·狂热伤害,63.32%*4,63.32%*4,20,
same,安可,共鸣解放,damage,黑咩·闪避反击伤害,黑咩·闪避反击伤害,65.99%*4,65.99%*4,20,
unmapped_official,安可,变奏技能,damage,技能伤害,,,198.81%,,
same,维里奈,常态攻击,damage,第一段伤害,第一段伤害,37.86%,37.86%,20,
same,维里奈,常态攻击,damage,第二段伤害,第二段伤害,51.16%,51.16%,20,
same,维里奈,常态攻击,damage,第三段伤害,第三段伤害,25.58%*2,25.58%*2,20,
same,维里奈,常态攻击,damage,第四段伤害,第四段伤害,67.32%,67.32%,20,
same,维里奈,常态攻击,damage,第五段伤害,第五段伤害,71.62%,71.62%,20,
same,维里奈,常态攻击,damage,重击伤害,重击伤害,99.41%,99.41%,20,
same,维里奈,常态攻击,damage,空中攻击第一段伤害,空中攻击第一段伤害,56.37%,56.37%,20,
same,维里奈,常态攻击,damage,空中攻击第二段伤害,空中攻击第二段伤害,53.19%,53.19%,20,
same,维里奈,常态攻击,damage,空中攻击第三段伤害,空中攻击第三段伤害,25.42%*3,25.42%*3,20,
same,维里奈,常态攻击,damage,空中重击伤害,空中重击伤害,61.64%,61.64%,20,
same,维里奈,常态攻击,damage,闪避反击伤害,闪避反击伤害,129.23%,129.23%,20,
unmapped_official,维里奈,共鸣技能,damage,技能伤害,,,35.79%*3+71.58%,,
same,维里奈,共鸣回路,damage,重击·星星花绽放伤害,重击·星星花绽放伤害,64.95%+97.42%,64.95%+97.42%,20,
same,维里奈,共鸣回路,damage,空中攻击·星星花绽放第一段伤害,空中攻击·星星花绽放第一段伤害,67.64%,67.64%,20,
same,维里奈,共鸣回路,damage,空中攻击·星星花绽放第二段伤害,空中攻击·星星花绽放第二段伤害,63.82%,63.82%,20,
same,维里奈,共鸣回路,damage,空中攻击·星星花绽放第三段伤害,空中攻击·星星花绽放第三段伤害,30.50%*3,30.50%*3,20,
same,维里奈,共鸣回路,healing,星星花绽放治疗量,星星花绽放治疗量,1188+29.75%,1188+29.75%,20,
unmapped_official,维里奈,共鸣解放,damage,技能伤害,,,198.81%,,
same,维里奈,共鸣解放,damage,协同攻击伤害,协同攻击伤害,9.95%,9.95%,20,
same,维里奈,共鸣解放,healing,草木生长治疗量,草木生长治疗量,950+23.80%,950+23.80%,20,
same,维里奈,共鸣解放,healing,协同攻击治疗量,协同攻击治疗量,428+10.71%,428+10.71%,20,
unmapped_official,维里奈,变奏技能,damage,技能伤害,,,99.41%,,
same,凌阳,常态攻击,damage,第一段伤害,第一段伤害,59.65%,59.65%,20,
same,凌阳,常态攻击,damage,第二段伤害,第二段伤害,79.53%,79.53%,20,
same,凌阳,常态攻击,damage,第三段伤害,第三段伤害,72.87%*2,72.87%*2,20,
same,凌阳,常态攻击,damage,第四段伤害,第四段伤害,20.41%*5+43.72%,20.41%*5+43.72%,20,
same,凌阳,常态攻击,damage,第五段伤害,第五段伤害,152.49%,152.49%,20,
same,凌阳,常态攻击,damage,崩拳·当头咆哮伤害,崩拳·当头咆哮伤害,79.53%*2,79.53%*2,20,
same,凌阳,常态攻击,damage,重击伤害,重击伤害,145.73%,145.73%,20,
same,凌阳,常态攻击,damage,空中攻击伤害,空中攻击伤害,123.27%,123.27%,20,
same,凌阳,常态攻击,damage,闪避反击伤害,闪避反击伤害,126.05%*2,126.05%*2,20,
same,凌阳,共鸣技能,damage,冲掌·势式相承伤害,冲掌·势式相承伤害,132.61%,132.61%,20,
same,凌阳,共鸣技能,damage,惊跃·郁怒追逃伤害,惊跃·郁怒追逃伤害,76.25%*2,76.25%*2,20,
same,凌阳,共鸣回路,damage,起势·纵地金光伤害,起势·纵地金光伤害,172.37%,172.37%,20,
same,凌阳,共鸣回路,damage,狂态·摇光金狮舞第一段伤害,狂态·摇光金狮舞第一段伤害,87.08%*2+116.11%,87.08%*2+116.11%,20,
same,凌阳,共鸣回路,damage,狂态·摇光金狮舞第二段伤害,狂态·摇光金狮舞第二段伤害,31.77%*6,31.77%*6,20,
same,凌阳,共鸣回路,damage,飞身式·翻山越涧伤害,飞身式·翻山越涧伤害,82.88%*2,82.88%*2,20,
same,凌阳,共鸣回路,damage,凌云式·腿打连环伤害,凌云式·腿打连环伤害,36.03%*8+192.15%,36.03%*8+192.15%,20,
same,凌阳,共鸣回路,damage,登楼·尾坠千斤伤害,登楼·尾坠千斤伤害,174.96%*2,174.96%*2,20,
unmapped_official,凌阳,共鸣解放,damage,技能伤害,,,397.62%,,
unmapped_official,凌阳,变奏技能,damage,技能伤害,,,99.41%*2,,
same,漂泊者·衍射,常态攻击,damage,第一段伤害,第一段伤害,59.15%,59.15%,20,
same,漂泊者·衍射,常态攻击,damage,第二段伤害,第二段伤害,76.05%,76.05%,20,
same,漂泊者·衍射,常态攻击,damage,第三段伤害,第三段伤害,15.21%*5,15.21%*5,20,
same,漂泊者·衍射,常态攻击,damage,第四段伤害,第四段伤害,130.13%,130.13%,20,
unmapped_official,漂泊者·衍射,常态攻击,damage,极限闪避反击伤害,,,195.34%,,
same,漂泊者·衍射,常态攻击,damage,重击伤害,重击伤害,19.27%*5,19.27%*5,20,
same,漂泊者·衍射,常态攻击,damage,鸣奏伤害,鸣奏伤害,76.05%,76.05%,20,
same,漂泊者·衍射,常态攻击,damage,余音伤害,余音伤害,126.75%,126.75%,20,
same,漂泊者·衍射,常态攻击,damage,空中攻击伤害,空中攻击伤害,104.78%,104.78%,20,
unmapped_official,漂泊者·衍射,共鸣技能,damage,技能伤害,,,236.19%,,
same,漂泊者·衍射,共鸣回路,damage,浮声千斩·旋音伤害,浮声千斩·旋音伤害,129.08%*2,129.08%*2,20,
same,漂泊者·衍射,共鸣回路,damage,浮声千斩·旋音飞轮伤害,浮声千斩·旋音飞轮伤害,39.77%,39.77%,20,
same,漂泊者·衍射,共鸣回路,damage,浮声千斩·回声一段伤害,浮声千斩·回声一段伤害,79.53%,79.53%,20,
same,漂泊者·衍射,共鸣回路,damage,浮声千斩·回声二段伤害,浮声千斩·回声二段伤害,159.05%,159.05%,20,
unmapped_official,漂泊者·衍射,共鸣解放,damage,技能伤害,,,198.81%+675.96%,,
unmapped_official,漂泊者·衍射,变奏技能,damage,技能伤害,,,168.99%,,
same,漂泊者·湮灭,常态攻击,damage,第一段伤害,第一段伤害,56.67%,56.67%,20,
same,漂泊者·湮灭,常态攻击,damage,第二段伤害,第二段伤害,56.67%*2,56.67%*2,20,
same,漂泊者·湮灭,常态攻击,damage,第三段伤害,第三段伤害,85.00%,85.00%,20,
same,漂泊者·湮灭,常态攻击,damage,第四段伤害,第四段伤害,40.30%*3,40.30%*3,20,
same,漂泊者·湮灭,常态攻击,damage,第五段伤害,第五段伤害,94.44%*2,94.44%*2,20,
same,漂泊者·湮灭,常态攻击,damage,重击伤害,重击伤害,95.43%,95.43%,20,
same,漂泊者·湮灭,常态攻击,damage,空中攻击伤害,空中攻击伤害,117.10%,117.10%,20,
same,漂泊者·湮灭,常态攻击,damage,闪避反击伤害,闪避反击伤害,179.43%,179.43%,20,
unmapped_official,漂泊者·湮灭,共鸣技能,damage,技能伤害,,,286.29%*2,,
same,漂泊者·湮灭,共鸣回路,damage,灭音伤害,灭音伤害,228.14%,228.14%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·普攻第一段伤害,暗流·普攻第一段伤害,56.37%,56.37%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·普攻第二段伤害,暗流·普攻第二段伤害,93.94%,93.94%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·普攻第三段伤害,暗流·普攻第三段伤害,155.67%,155.67%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·普攻第四段伤害,暗流·普攻第四段伤害,37.13%*3+111.39%,37.13%*3+111.39%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·普攻第五段伤害,暗流·普攻第五段伤害,28.52%*4+114.07%,28.52%*4+114.07%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·重击伤害,暗流·重击伤害,128.83%,128.83%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·鸣刃伤害,暗流·鸣刃伤害,126.65%+9.95%*4,126.65%+9.95%*4,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·下落攻击伤害,暗流·下落攻击伤害,123.27%,123.27%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·闪避反击伤害,暗流·闪避反击伤害,316.71%,316.71%,20,
same,漂泊者·湮灭,共鸣回路,damage,暗流·破命伤害,暗流·破命伤害,276.35%*2+9.95%*4,276.35%*2+9.95%*4,20,
unmapped_official,漂泊者·湮灭,共鸣解放,damage,技能伤害,,,1520.90%,,
unmapped_official,漂泊者·湮灭,变奏技能,damage,技能伤害,,,198.81%,,
same,卜灵,常态攻击,damage,第一段伤害,第一段伤害,20.73%*2,20.73%*2,20,
same,卜灵,常态攻击,damage,第二段伤害,第二段伤害,33.45%*2,33.45%*2,20,
same,卜灵,常态攻击,damage,第三段伤害,第三段伤害,23.51%*2,23.51%*2,20,
same,卜灵,常态攻击,damage,第四段伤害,第四段伤害,93.64%,93.64%,20,
same,卜灵,常态攻击,damage,空中攻击伤害,空中攻击伤害,73.96%,73.96%,20,
same,卜灵,常态攻击,damage,闪避反击伤害,闪避反击伤害,23.51%*2,23.51%*2,20,
same,卜灵,常态攻击,damage,重击·山雷颐伤害,重击·山雷颐伤害,178.93%,178.93%,20,
same,卜灵,常态攻击,damage,重击·雷山小过伤害,重击·雷山小过伤害,89.47%,89.47%,20,
same,卜灵,常态攻击,healing,重击·艮为山治疗量,重击·艮为山治疗量,716+135.20%,716+135.20%,20,
same,卜灵,常态攻击,healing,重击·震为雷治疗量,重击·震为雷治疗量,169+18.30%,169+18.30%,20,
same,卜灵,共鸣技能,damage,引雷符伤害,引雷符伤害,58.40%,58.40%,20,
same,卜灵,共鸣技能,damage,牵引持续伤害,牵引持续伤害,5.84%*10,5.84%*10,20,
same,卜灵,共鸣回路,damage,飞雷诀·归一伤害,飞雷诀·归一伤害,536.79%,536.79%,20,
same,卜灵,共鸣回路,damage,五雷荡煞阵持续伤害,五雷荡煞阵持续伤害,19.89%,19.89%,20,
same,卜灵,共鸣解放,damage,飞雷诀伤害,飞雷诀伤害,357.86%,357.86%,20,
unmapped_official,卜灵,变奏技能,damage,技能伤害,,,131.10%,,
same,卜灵,变奏技能,healing,技能治疗量,技能治疗量,696+79.53%,696+79.53%,20,
same,灯灯,常态攻击,damage,红灯·普攻一段伤害,红灯·普攻一段伤害,90.66%,90.66%,20,
same,灯灯,常态攻击,damage,红灯·普攻二段伤害,红灯·普攻二段伤害,107.66%+21.54%*5,107.66% + 21.54%*5,20,
same,灯灯,常态攻击,damage,红灯·普攻三段伤害,红灯·普攻三段伤害,64.60%+150.72%,64.60% + 150.72%,20,
same,灯灯,常态攻击,damage,红灯·重击伤害,红灯·重击伤害,66.11%*2,66.11%*2,20,
same,灯灯,常态攻击,damage,红灯·下落攻击伤害,红灯·下落攻击伤害,113.33%,113.33%,20,
same,灯灯,常态攻击,damage,红灯·闪避反击伤害,红灯·闪避反击伤害,167.30%+33.46%*5,167.30% + 33.46%*5,20,
same,灯灯,共鸣技能,damage,前扑伤害,前扑伤害,181.32%,181.32%,20,
same,灯灯,共鸣技能,damage,后撤伤害,后撤伤害,173.76%,173.76%,20,
same,灯灯,共鸣回路,damage,强光伤害,强光伤害,81.52%,81.52%,20,
same,灯灯,共鸣回路,damage,红灯聚光·普攻一段伤害,红灯聚光·普攻一段伤害,120.25%,120.25%,20,
same,灯灯,共鸣回路,damage,红灯聚光·普攻二段伤害,红灯聚光·普攻二段伤害,138.32%+27.67%*5,138.32% + 27.67%*5,20,
same,灯灯,共鸣回路,damage,红灯聚光·普攻三段伤害,红灯聚光·普攻三段伤害,93.73%+218.69%,93.73% + 218.69%,20,
same,灯灯,共鸣回路,damage,红灯聚光·重击伤害,红灯聚光·重击伤害,88.18%*2,88.18%*2,20,
same,灯灯,共鸣回路,damage,强化前扑伤害,强化前扑伤害,183.31%*2,183.31%*2,20,
same,灯灯,共鸣回路,damage,强化后撤伤害,强化后撤伤害,251.70%,251.70%,20,
same,灯灯,共鸣回路,damage,强光穿射每段伤害,强光穿射每段伤害,74.56%,74.56%,20,
unmapped_official,灯灯,共鸣解放,damage,技能伤害,,,954.29%,,
unmapped_official,灯灯,变奏技能,damage,技能伤害,,,56.33%*3,,
same,秧秧,常态攻击,damage,第一段伤害,第一段伤害,44.73%,44.73%,20,
same,秧秧,常态攻击,damage,第二段伤害,第二段伤害,59.64%,59.64%,20,
same,秧秧,常态攻击,damage,第三段伤害,第三段伤害,46.81%*2,46.81%*2,20,
rounding_equivalent,秧秧,常态攻击,damage,第四段伤害,第四段伤害,59.36%*2+79.14%,59.36%*2+79.15%,20,
same,秧秧,常态攻击,damage,重击伤害,重击伤害,19.88%*3,19.88%*3,20,
same,秧秧,常态攻击,damage,空中攻击伤害,空中攻击伤害,92.44%,92.44%,20,
same,秧秧,常态攻击,damage,风吟伤害,风吟伤害,106.61%,106.61%,20,
same,秧秧,常态攻击,damage,闪避反击伤害,闪避反击伤害,87.07%*2,87.07%*2,20,
unmapped_official,秧秧,共鸣技能,damage,技能伤害,,,34.53%*4+207.19%,,
same,秧秧,共鸣回路,damage,风袭伤害,风袭伤害,38.02%*2,38.02%*2,20,
same,秧秧,共鸣回路,damage,释羽伤害,释羽伤害,21.73%*5+126.81%*2,21.73%*5+126.81%*2,20,
unmapped_official,秧秧,共鸣解放,damage,技能伤害,,,46.58%*12+372.70%,,
unmapped_official,秧秧,变奏技能,damage,技能伤害,,,79.52%*2,,
same,釉瑚,常态攻击,damage,第一段伤害,第一段伤害,47.38%,47.38%,20,
same,釉瑚,常态攻击,damage,第二段伤害,第二段伤害,31.91%+59.26%,31.91% + 59.26%,20,
same,釉瑚,常态攻击,damage,第三段伤害,第三段伤害,38.06%+46.52%,38.06% + 46.52%,20,
same,釉瑚,常态攻击,damage,第四段伤害,第四段伤害,116.35%,116.35%,20,
same,釉瑚,常态攻击,damage,重击·落霜坠伤害,重击·落霜坠伤害,14.45%*6,14.45%*6,20,
same,釉瑚,常态攻击,damage,空中攻击伤害,空中攻击伤害,123.27%,123.27%,20,
same,釉瑚,常态攻击,damage,闪避反击伤害,闪避反击伤害,28.89%*6,28.89%*6,20,
unmapped_official,釉瑚,共鸣技能,damage,技能伤害,,,156.46%,,
same,釉瑚,共鸣技能,damage,编钟伤害,编钟伤害,41.05%+49.85%*3+102.62%,41.05% + 49.85%*3 + 102.62%,20,
same,釉瑚,共鸣技能,damage,如意伤害,如意伤害,137.00%+167.45%,137.00% + 167.45%,20,
same,釉瑚,共鸣技能,damage,鼎伤害,鼎伤害,28.57%*6+114.28%,28.57%*6 + 114.28%,20,
same,釉瑚,共鸣技能,damage,面具伤害,面具伤害,11.46%*9+44.20%,11.46%*9 + 44.20%,20,
same,釉瑚,共鸣技能,healing,匣中问祯治疗量,匣中问祯治疗量,1767+81.90%,1767 + 81.90%,20,
same,釉瑚,共鸣回路,damage,诗中物技能伤害,诗中物技能伤害,37.21%*10,37.21%*10,20,
same,釉瑚,共鸣回路,healing,诗中物治疗量,诗中物治疗量,2002+92.82%,2002 + 92.82%,20,
same,釉瑚,共鸣回路,healing,双关额外治疗量,双关额外治疗量,1178+54.60%,1178 + 54.60%,20,
unmapped_official,釉瑚,共鸣解放,damage,技能伤害,,,327.19%,,
unmapped_official,釉瑚,变奏技能,damage,技能伤害,,,89.47% + 109.35%,,
same,白芷,常态攻击,damage,第一段伤害,第一段伤害,65.48%,65.48%,20,
same,白芷,常态攻击,damage,第二段伤害,第二段伤害,78.57%,78.57%,20,
same,白芷,常态攻击,damage,第三段伤害,第三段伤害,13.10%*7,13.10%*7,20,
same,白芷,常态攻击,damage,第四段伤害,第四段伤害,78.57%,78.57%,20,
same,白芷,常态攻击,damage,重击伤害,重击伤害,48.86%,48.86%,20,
same,白芷,常态攻击,damage,空中攻击伤害,空中攻击伤害,78.89%,78.89%,20,
same,白芷,常态攻击,damage,闪避反击伤害,闪避反击伤害,178.65%,178.65%,20,
unmapped_official,白芷,共鸣技能,damage,技能伤害,,,15.94%生命,,
equivalent,白芷,共鸣技能,healing,治疗量,治疗量,1144+5.76%,1144+5.76%生命,20,
equivalent,白芷,共鸣回路,healing,念意治疗量,念意治疗量,63+0.31%,63+0.31%生命,20,
equivalent,白芷,共鸣解放,damage,频隙回响伤害,频隙回响伤害,4.07%,4.07%生命,20,
equivalent,白芷,共鸣解放,healing,频隙回响治疗量,频隙回响治疗量,694+2.82%,694+2.82%生命,20,
equivalent,白芷,共鸣解放,healing,刹那合弥治疗量,刹那合弥治疗量,617+2.51%,617+2.51%生命,20,
unmapped_official,白芷,变奏技能,damage,技能伤害,,,79.53%,,
equivalent,白芷,变奏技能,healing,覆雪流盈治疗量,覆雪流盈治疗量,150+0.75%,150+0.75%生命,20,
same,炽霞,常态攻击,damage,第一段伤害,第一段伤害,66.21%,66.21%,20,
same,炽霞,常态攻击,damage,第二段伤害,第二段伤害,48.32%*2,48.32%*2,20,
same,炽霞,常态攻击,damage,第三段伤害,第三段伤害,33.55%*4,33.55%*4,20,
same,炽霞,常态攻击,damage,第四段伤害,第四段伤害,232.61%,232.61%,20,
same,炽霞,常态攻击,damage,重击伤害,重击伤害,35.79%,35.79%,20,
same,炽霞,常态攻击,damage,满蓄力重击伤害,满蓄力重击伤害,80.52%,80.52%,20,
same,炽霞,常态攻击,damage,空中攻击伤害,空中攻击伤害,32.21%,32.21%,20,
unmapped_official,炽霞,常态攻击,damage,极限闪避反击伤害,,,339.97%,,
unmapped_official,炽霞,共鸣技能,damage,技能伤害,,,31.81%*8,,
same,炽霞,共鸣回路,damage,热压弹伤害,热压弹伤害,19.89%,19.89%,20,
same,炽霞,共鸣回路,damage,轰轰伤害,轰轰伤害,437.39%,437.39%,20,
unmapped_official,炽霞,共鸣解放,damage,技能伤害,,,954.29%+57.84%*11,,
unmapped_official,炽霞,变奏技能,damage,技能伤害,,,49.21%*2+24.61%*4,,
same,散华,常态攻击,damage,第一段伤害,第一段伤害,48.71%,48.71%,20,
same,散华,常态攻击,damage,第二段伤害,第二段伤害,73.76%,73.76%,20,
same,散华,常态攻击,damage,第三段伤害,第三段伤害,21.58%*4,21.58%*4,20,
same,散华,常态攻击,damage,第四段伤害,第四段伤害,39.67%*2,39.67%*2,20,
same,散华,常态攻击,damage,第五段伤害,第五段伤害,233.81%,233.81%,20,
same,散华,常态攻击,damage,重击伤害,重击伤害,22.27%*5,22.27%*5,20,
same,散华,常态攻击,damage,空中攻击伤害,空中攻击伤害,86.29%,86.29%,20,
unmapped_official,散华,常态攻击,damage,极限闪避反击伤害,,,167.01%,,
unmapped_official,散华,共鸣技能,damage,技能伤害,,,359.85%,,
same,散华,共鸣回路,damage,爆裂伤害,爆裂伤害,186.29%*2,186.29%*2,20,
same,散华,共鸣回路,damage,冰川爆炸伤害,冰川爆炸伤害,139.17%,139.17%,20,
same,散华,共鸣回路,damage,冰棱爆炸伤害,冰棱爆炸伤害,79.53%,79.53%,20,
same,散华,共鸣回路,damage,冰棘爆炸伤害,冰棘爆炸伤害,59.65%,59.65%,20,
