character,skillType,skillTitle,type,label,lv10
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第二段伤害,93.94%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第三段伤害,155.67%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第四段伤害,37.13%*3+111.39%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第五段伤害,28.52%*4+114.07%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·重击伤害,128.83%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·鸣刃伤害,126.65%+9.95%*4
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·下落攻击伤害,123.27%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·闪避反击伤害,316.71%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·破命伤害,276.35%*2+9.95%*4
漂泊者-男-湮灭,共鸣解放,临渊死寂,damage,技能伤害,1520.90%
漂泊者-男-湮灭,变奏技能,化刹,damage,技能伤害,198.81%
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,第一段伤害,56.67%
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,第二段伤害,56.67%*2
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,第三段伤害,85.00%
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,第四段伤害,40.30%*3
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,第五段伤害,94.44%*2
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,重击伤害,95.43%
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,空中攻击伤害,117.10%
漂泊者-女-湮灭,常态攻击,裁羽弑音,damage,闪避反击伤害,179.43%
漂泊者-女-湮灭,共鸣技能,行刃,damage,技能伤害,286.29%*2
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,灭音伤害,228.14%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第一段伤害,56.37%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第二段伤害,93.94%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第三段伤害,155.67%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第四段伤害,37.13%*3+111.39%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第五段伤害,28.52%*4+114.07%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·重击伤害,128.83%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·鸣刃伤害,126.65%+9.95%*4
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·下落攻击伤害,123.27%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·闪避反击伤害,316.71%
漂泊者-女-湮灭,共鸣回路,永夜开明,damage,暗流·破命伤害,276.35%*2+9.95%*4
漂泊者-女-湮灭,共鸣解放,临渊死寂,damage,技能伤害,1520.90%
漂泊者-女-湮灭,变奏技能,化刹,damage,技能伤害,198.81%
卜灵,常态攻击,卦起雷动,damage,第一段伤害,20.73%*2
卜灵,常态攻击,卦起雷动,damage,第二段伤害,33.45%*2
卜灵,常态攻击,卦起雷动,damage,第三段伤害,23.51%*2
卜灵,常态攻击,卦起雷动,damage,第四段伤害,93.64%
卜灵,常态攻击,卦起雷动,damage,空中攻击伤害,73.96%
卜灵,常态攻击,卦起雷动,damage,闪避反击伤害,23.51%*2
卜灵,常态攻击,卦起雷动,damage,重击·山雷颐伤害,178.93%
卜灵,常态攻击,卦起雷动,damage,重击·雷山小过伤害,89.47%
卜灵,共鸣技能,遁影牵雷,damage,引雷符伤害,58.40%
卜灵,共鸣技能,遁影牵雷,damage,牵引持续伤害,5.84%*10
卜灵,共鸣回路,雷炁化生,damage,飞雷诀·归一伤害,536.79%
卜灵,共鸣回路,雷炁化生,damage,五雷荡煞阵持续伤害,19.89%
卜灵,共鸣解放,飞雷诀,damage,飞雷诀伤害,357.86%
卜灵,变奏技能,召劾鬼神,damage,技能伤害,131.10%
灯灯,常态攻击,常态攻击: 前路领航,damage,红灯·普攻一段伤害,90.66%
灯灯,常态攻击,常态攻击: 前路领航,damage,红灯·普攻二段伤害,107.66% + 21.54%*5
灯灯,常态攻击,常态攻击: 前路领航,damage,红灯·普攻三段伤害,64.60% + 150.72%
灯灯,常态攻击,常态攻击: 前路领航,damage,红灯·重击伤害,66.11%*2
灯灯,常态攻击,常态攻击: 前路领航,damage,红灯·下落攻击伤害,113.33%
灯灯,常态攻击,常态攻击: 前路领航,damage,红灯·闪避反击伤害,167.30% + 33.46%*5
灯灯,共鸣技能,共鸣技能: 灯光探照,damage,前扑伤害,181.32%
灯灯,共鸣技能,共鸣技能: 灯光探照,damage,后撤伤害,173.76%
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,强光伤害,81.52%
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,红灯聚光·普攻一段伤害,120.25%
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,红灯聚光·普攻二段伤害,138.32% + 27.67%*5
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,红灯聚光·普攻三段伤害,93.73% + 218.69%
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,红灯聚光·重击伤害,88.18%*2
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,强化前扑伤害,183.31%*2
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,强化后撤伤害,251.70%
灯灯,共鸣回路,共鸣回路: 信号闪耀,damage,强光穿射每段伤害,74.56%
灯灯,共鸣解放,共鸣解放: 啾啾专送,damage,技能伤害,954.29%
灯灯,变奏技能,变奏技能: 专项派送,damage,技能伤害,56.33%*3
秧秧,常态攻击,风羽为刃,damage,第一段伤害,44.73%
秧秧,常态攻击,风羽为刃,damage,第二段伤害,59.64%
秧秧,常态攻击,风羽为刃,damage,第三段伤害,46.81%*2
秧秧,常态攻击,风羽为刃,damage,第四段伤害,59.36%*2+79.15%
秧秧,常态攻击,风羽为刃,damage,重击伤害,19.88%*3
秧秧,常态攻击,风羽为刃,damage,空中攻击伤害,92.44%
秧秧,常态攻击,风羽为刃,damage,风吟伤害,106.61%
秧秧,常态攻击,风羽为刃,damage,闪避反击伤害,87.07%*2
秧秧,共鸣技能,流风载域,damage,技能伤害,34.53%*4+207.19%
秧秧,共鸣回路,覆声裁羽,damage,风袭伤害,38.02%*2
秧秧,共鸣回路,覆声裁羽,damage,释羽伤害,21.73%*5+126.81%*2
秧秧,共鸣解放,朔风旋涌,damage,技能伤害,46.58%*12+372.70%
秧秧,变奏技能,湛蓝礼赞,damage,技能伤害,79.52%*2
釉瑚,常态攻击,霜坠,damage,第一段伤害,47.38%
釉瑚,常态攻击,霜坠,damage,第二段伤害,31.91% + 59.26%
釉瑚,常态攻击,霜坠,damage,第三段伤害,38.06% + 46.52%
釉瑚,常态攻击,霜坠,damage,第四段伤害,116.35%
釉瑚,常态攻击,霜坠,damage,重击·落霜坠伤害,14.45%*6
釉瑚,常态攻击,霜坠,damage,空中攻击伤害,123.27%
釉瑚,常态攻击,霜坠,damage,闪避反击伤害,28.89%*6
釉瑚,共鸣技能,匣中问祯,damage,技能伤害,156.46%
釉瑚,共鸣技能,匣中问祯,damage,编钟伤害,41.05% + 49.85%*3 + 102.62%
釉瑚,共鸣技能,匣中问祯,damage,如意伤害,137.00% + 167.45%
釉瑚,共鸣技能,匣中问祯,damage,鼎伤害,28.57%*6 + 114.28%
釉瑚,共鸣技能,匣中问祯,damage,面具伤害,11.46%*9 + 44.20%
釉瑚,共鸣回路,诗中物,damage,诗中物技能伤害,37.21%*10
釉瑚,共鸣解放,如意卜,damage,技能伤害,327.19%
釉瑚,变奏技能,遂心匣,damage,技能伤害,89.47% + 109.35%
白芷,常态攻击,应许,damage,第一段伤害,65.48%
白芷,常态攻击,应许,damage,第二段伤害,78.57%
白芷,常态攻击,应许,damage,第三段伤害,13.10%*7
白芷,常态攻击,应许,damage,第四段伤害,78.57%
白芷,常态攻击,应许,damage,重击伤害,48.86%
白芷,常态攻击,应许,damage,空中攻击伤害,78.89%
白芷,常态攻击,应许,damage,闪避反击伤害,178.65%
白芷,共鸣技能,应急预案,damage,技能伤害,15.94%生命
白芷,共鸣回路,溯生环复,healing,念意治疗量,63+0.31%生命
白芷,共鸣解放,刹那合弥,damage,频隙回响伤害,4.07%生命
白芷,变奏技能,覆雪流盈,damage,技能伤害,79.53%
炽霞,常态攻击,砰砰,damage,第一段伤害,66.21%
炽霞,常态攻击,砰砰,damage,第二段伤害,48.32%*2
炽霞,常态攻击,砰砰,damage,第三段伤害,33.55%*4
炽霞,常态攻击,砰砰,damage,第四段伤害,232.61%
炽霞,常态攻击,砰砰,damage,重击伤害,35.79%
炽霞,常态攻击,砰砰,damage,满蓄力重击伤害,80.52%
炽霞,常态攻击,砰砰,damage,空中攻击伤害,32.21%
炽霞,常态攻击,砰砰,damage,极限闪避反击伤害,339.97%
炽霞,共鸣技能,咻咻斗意,damage,技能伤害,31.81%*8
炽霞,共鸣回路,英魂炽火流,damage,热压弹伤害,19.89%
炽霞,共鸣回路,英魂炽火流,damage,轰轰伤害,437.39%
炽霞,共鸣解放,炽烈焰火,damage,技能伤害,954.29%+57.84%*11
炽霞,变奏技能,堂堂登场,damage,技能伤害,49.21%*2+24.61%*4
散华,常态攻击,寒光,damage,第一段伤害,48.71%
散华,常态攻击,寒光,damage,第二段伤害,73.76%
散华,常态攻击,寒光,damage,第三段伤害,21.58%*4
散华,常态攻击,寒光,damage,第四段伤害,39.67%*2
散华,常态攻击,寒光,damage,第五段伤害,233.81%
散华,常态攻击,寒光,damage,重击伤害,22.27%*5
散华,常态攻击,寒光,damage,空中攻击伤害,86.29%
散华,常态攻击,寒光,damage,极限闪避反击伤害,167.01%
散华,共鸣技能,朔雪永冻,damage,技能伤害,359.85%
散华,共鸣回路,无明心音,damage,爆裂伤害,186.29%*2
散华,共鸣回路,无明心音,damage,冰川爆炸伤害,139.17%
散华,共鸣回路,无明心音,damage,冰棱爆炸伤害,79.53%
散华,共鸣回路,无明心音,damage,冰棘爆炸伤害,59.65%
散华,共鸣解放,焦瞑冻土,damage,技能伤害,809.48%
散华,变奏技能,凛刺,damage,技能伤害,139.17%
秋水,常态攻击,真假参半,damage,第一段伤害,31.81%
秋水,常态攻击,真假参半,damage,第二段伤害,53.02%
秋水,常态攻击,真假参半,damage,第三段伤害,47.72%*2
秋水,常态攻击,真假参半,damage,第四段伤害,50.37%*2
秋水,常态攻击,真假参半,damage,第五段伤害,179.73%
秋水,常态攻击,真假参半,damage,瞄准伤害,35.79%
秋水,常态攻击,真假参半,damage,瞄准完全蓄力伤害,80.52%
秋水,常态攻击,真假参半,damage,闪避反击伤害,214.12%
秋水,共鸣技能,移位戏法,damage,雾化弹伤害,59.65%
秋水,共鸣回路,雾色掩护,damage,雾化子弹伤害,59.65%
秋水,共鸣解放,雾里观花,damage,技能伤害,397.62%
秋水,变奏技能,虚晃一枪,damage,技能伤害,100.74%*3
丹瑾,常态攻击,执刃,damage,第一段伤害,57.26%
丹瑾,常态攻击,执刃,damage,第二段伤害,58.85%
丹瑾,常态攻击,执刃,damage,第三段伤害,79.53%
丹瑾,常态攻击,执刃,damage,重击伤害,37.12%*3
丹瑾,常态攻击,执刃,damage,空中攻击伤害,98.61%
丹瑾,常态攻击,执刃,damage,极限闪避反击伤害,63.62%*3
丹瑾,共鸣技能,朱华残章,damage,赤华伤害,38.18%*2
丹瑾,共鸣技能,朱华残章,damage,朱蚀一段伤害,64.42%*2
丹瑾,共鸣技能,朱华残章,damage,朱蚀二段伤害,59.65%*2
丹瑾,共鸣技能,朱华残章,damage,烬灭第一段伤害,56.07%*2
丹瑾,共鸣技能,朱华残章,damage,烬灭第二段伤害,42.95%*3
丹瑾,共鸣技能,朱华残章,damage,烬灭第三段伤害,64.42%*3
丹瑾,共鸣回路,丹心昭瑾,damage,缭乱伤害,59.65%*7
丹瑾,共鸣回路,丹心昭瑾,damage,纷落伤害,178.93%
丹瑾,共鸣回路,丹心昭瑾,damage,满能缭乱伤害,143.15%*7
丹瑾,共鸣回路,丹心昭瑾,damage,满能纷落伤害,429.43%
丹瑾,共鸣解放,绯红绽放,damage,连续攻击伤害,49.09%*8
丹瑾,共鸣解放,绯红绽放,damage,绯刹爆发伤害,392.65%
丹瑾,变奏技能,击雠,damage,技能伤害,49.71%*4
莫特斐,常态攻击,即兴发挥,damage,第一段伤害,48.30%
莫特斐,常态攻击,即兴发挥,damage,第二段伤害,40.78%*2
莫特斐,常态攻击,即兴发挥,damage,第三段伤害,107.30%
莫特斐,常态攻击,即兴发挥,damage,第四段伤害,21.02%*4+126.93%
莫特斐,常态攻击,即兴发挥,damage,瞄准伤害,97.70%
莫特斐,常态攻击,即兴发挥,damage,瞄准完全蓄力伤害,167.01%
莫特斐,常态攻击,即兴发挥,damage,空中攻击第一段伤害,23.25%
莫特斐,常态攻击,即兴发挥,damage,空中攻击第二段伤害,23.25%
莫特斐,常态攻击,即兴发挥,damage,闪避反击伤害,194.98%
莫特斐,共鸣技能,激昂变奏,damage,技能伤害,208.76%
莫特斐,共鸣回路,怒火赋格,damage,怒火赋格伤害,326.05%
莫特斐,共鸣解放,暴烈终曲,damage,暴烈终曲技能伤害,159.05%
莫特斐,共鸣解放,暴烈终曲,damage,加强音伤害,31.81%
莫特斐,变奏技能,不协和音,damage,技能伤害,168.99%
渊武,常态攻击,雷煌拳,damage,第一段伤害,49.11%
渊武,常态攻击,雷煌拳,damage,第二段伤害,51.81%*2
渊武,常态攻击,雷煌拳,damage,第三段伤害,21.84%*2+32.76%*2
渊武,常态攻击,雷煌拳,damage,第四段伤害,51.81%*2
渊武,常态攻击,雷煌拳,damage,第五段伤害,49.11%*2+65.48%
渊武,常态攻击,雷煌拳,damage,重击伤害,159.05%
渊武,常态攻击,雷煌拳,damage,空中攻击伤害,98.61%
渊武,常态攻击,雷煌拳,damage,闪避反击伤害,114.52%*2
渊武,共鸣技能,拳震凌武,damage,技能伤害,23.86%防御
渊武,共鸣技能,拳震凌武,damage,雷之楔协同攻击伤害,7.96%防御
渊武,共鸣技能,拳震凌武,damage,雷之楔引爆伤害,59.65%防御
渊武,共鸣技能,拳震凌武,damage,万壑雷伤害,108.54%防御
渊武,共鸣回路,沉雷藏锋,damage,掀雷伤害,39.77%防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行普攻第一段伤害,24.56%防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行普攻第二段伤害,25.91%*2防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行普攻第三段伤害,(10.92%*2+16.38%*2)防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行普攻第四段伤害,11.46%*5防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行普攻第五段伤害,(16.37%*3+32.74%)防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行重击伤害,31.02%防御
渊武,共鸣回路,沉雷藏锋,damage,蹑风追雷伤害,(31.02%+20.68%*2)防御
渊武,共鸣回路,沉雷藏锋,damage,雷厉风行闪避反击伤害,(43.27%+32.45%*2)防御
渊武,共鸣解放,寂土重明,damage,技能伤害,174.96%*2防御
渊武,变奏技能,轰雷,damage,技能伤害,63.62%防御
桃祈,常态攻击,重器藏锋,damage,第一段伤害,90.15%
桃祈,常态攻击,重器藏锋,damage,第二段伤害,84.84%
桃祈,常态攻击,重器藏锋,damage,第三段伤害,111.34%
桃祈,常态攻击,重器藏锋,damage,第四段伤害,270.39%
桃祈,常态攻击,重器藏锋,damage,重击攻击伤害,220.37%
桃祈,常态攻击,重器藏锋,damage,重击时伤害减免,35%
桃祈,常态攻击,重器藏锋,damage,后发制人伤害,78.70%防御
桃祈,常态攻击,重器藏锋,damage,空中攻击伤害,123.27%
桃祈,常态攻击,重器藏锋,damage,闪避反击伤害,248.52%
桃祈,共鸣技能,固若金汤,damage,技能伤害,134.92%防御
桃祈,共鸣回路,攻防转换,damage,御反之隙第一段伤害,86.2%防御
桃祈,共鸣回路,攻防转换,damage,御反之隙第二段伤害,110.93%防御
桃祈,共鸣回路,攻防转换,damage,御反之隙第三段伤害,145.41%防御
桃祈,共鸣解放,不动如山,damage,技能伤害,449.71%防御
桃祈,变奏技能,携攻守阵,damage,技能伤害,208.76%
